"","Row.names","meanPropChange","mean.r","mean.o","meanDiff","sdDiff","medianPropChange","median.r","median.o","medianDiff","nTrue","nValid","modelN","modelEstimate","MLM95lb","MLM95ub","simNum","propNull","propAttenuation","squaredError","absoluteError"
"9130","bf0repSimBelow3",-1.00463782974812,-0.000330720053951508,0.33334356623334,-0.333674286287292,0.243086408921547,-1.04626437201626,-0.0100771796430793,0.266063935058371,-0.241254482268764,35,291,35,-0.189070771003257,-0.25556184783783,-0.122579694168685,85,0.3,1,2.15094647725426e-05,0.00463782974811955
"9131","bfrep0SimAbove3",-1.02917078295875,0.000865778647602222,0.250731373415904,-0.249865594768302,0.282452711522624,-1.12069653628267,-0.0112356817944875,0.123633826978933,-0.116865072852349,11,291,6,-0.110187757068445,-0.15823296530179,-0.0621425488351002,85,0.3,1,0.000850934578426381,0.029170782958748
"9132","BF01Below3",-1.01610721765875,-0.000869462862558848,0.544198675318671,-0.54506813818123,0.420771674079924,-1.01936325737375,-0.00501319685513877,0.41662519985691,-0.454163114635616,40,306,40,-0.472260950407735,-0.629326526261364,-0.315195374554105,85,0.3,1,0.000259442460706298,0.0161072176587485
"9133","bf10SimAbove3",-1.02176283095575,0.0142221970006224,0.412751445634459,-0.398529248633836,0.361212998921855,-0.971255755454483,0.000214852331387113,0.42,-0.420354137745066,8,306,8,-0.381801332101802,-0.66360970742074,-0.0999929567828638,85,0.3,1,0.000473620811208572,0.0217628309557505
"9134","BF0PBelow3",-1.04451380190363,-0.0191666733025728,0.484403104532366,-0.503569777834939,0.347274316180316,-1.03988475240632,-0.0155892429550255,0.41662519985691,-0.436413038833401,42,306,42,-0.428305320551102,-0.58588180975058,-0.270728831351625,85,0.3,1,0.00198147855991585,0.0445138019036326
"9135","BFP0Above3",-0.866547100178333,0.026447891254049,0.404430046783833,-0.377982155529784,0.440992155241012,-0.926517527531007,0.00251281541165376,0.20357088330861,-0.181441282136667,6,306,6,-0.348990780926926,-0.722294838225712,0.0243132763718594,85,0.3,1,0.0178096764708118,0.133452899821667
"9136","Overall",-0.978671737316594,0.0108660532963538,0.404449028552332,-0.393582975255978,0.264653417705061,-0.988304970740925,0.00387726637760608,0.342828254415394,-0.330360670890427,314,314,305,-0.370570867025877,-0.417420787038517,-0.323720947013237,86,0.9,0.8,0.0319235897157298,0.178671737316594
"9137","StatisticalSignificance",-0.687755358284299,0.105101347659863,0.378156493377235,-0.273055145717372,0.207533301152701,-0.724702985610102,0.0751029784358822,0.331647108705132,-0.229634265552739,27,309,27,-0.35069911281554,-0.498886595138612,-0.202511630492468,86,0.9,0.8,0.0125988595938861,0.112244641715701
"9138","Nonequivalence",-0.762307996741692,0.0923266851317083,0.411028210156327,-0.318701525024619,0.23496419537101,-0.808764162638068,0.073081242413754,0.331647108705132,-0.243060705466491,87,305,87,-0.336357518950403,-0.492863138638073,-0.179851899262732,86,0.9,0.8,0.00142068710962432,0.0376920032583082
"9139","bf0repSimBelow3",-0.933742171568735,0.0147910833935815,0.33334356623334,-0.318552482839759,0.25532361438273,-0.91209333346561,0.0185607103430804,0.266063935058371,-0.282047958582419,35,291,35,-0.190439284417054,-0.269437776713274,-0.111440792120835,86,0.9,0.8,0.017886968455921,0.133742171568735
"9140","bfrep0SimAbove3",-0.930080544982734,-0.00663672975704725,0.250731373415904,-0.257368103172952,0.383310401818194,-0.837414653924426,0.0187546731443819,0.123633826978933,-0.148927056133413,11,291,6,-0.14202664082928,-0.271150013877149,-0.0129032677814111,86,0.9,0.8,0.0169209481830051,0.130080544982734
"9141","BF01Below3",-1.01692879533057,0.0162617525485962,0.544198675318671,-0.527936922770075,0.448428287098429,-0.99457414643388,0.00319946826961023,0.41662519985691,-0.385170877474544,40,306,40,-0.472034090042168,-0.650868164076171,-0.293200016008165,86,0.9,0.8,0.0470581022435716,0.216928795330568
"9142","bf10SimAbove3",-1.48510194981593,-0.0621216214482677,0.412751445634459,-0.474873067082727,0.390154036025855,-1.15118437009767,-0.0616015454106596,0.42,-0.462464288941999,8,306,8,-0.450885450956177,-0.739036833496576,-0.162734068415777,86,0.9,0.8,0.469364681641588,0.685101949815929
"9143","BF0PBelow3",-0.999764749262497,0.0107558700223636,0.484403104532366,-0.473647234510002,0.3630615464242,-1.02632851985451,-0.0113104434780859,0.41662519985691,-0.397201853787612,42,306,42,-0.41364312403288,-0.587601484277403,-0.239684763788358,86,0.9,0.8,0.0399059550479084,0.199764749262497
"9144","BFP0Above3",-0.993580559478664,-0.0313586186494463,0.404430046783833,-0.435788665433279,0.512282577374984,-1.02791469741222,-0.0466448303360869,0.20357088330861,-0.231655142596827,6,306,6,-0.388796124585299,-0.790287745426501,0.0126954962559026,86,0.9,0.8,0.0374734330080725,0.193580559478664
"9145","Overall",-0.824701834700332,0.0779091202901675,0.404449028552332,-0.326539908262165,0.22499206947941,-0.793047928900929,0.071537726397791,0.342828254415394,-0.26523196031261,314,314,305,-0.294199423324031,-0.340572744918857,-0.247826101729206,87,0,0.8,0.000610180637562512,0.0247018347003317
"9146","StatisticalSignificance",-0.698228847517127,0.117865354645446,0.420404387253798,-0.302539032608352,0.208632090783248,-0.751641208529327,0.0909750034769903,0.365443754271396,-0.264421402371314,147,308,147,-0.315480200605352,-0.395178410335747,-0.235781990874957,87,0,0.8,0.0103573674776922,0.101771152482873
"9147","Nonequivalence",-0.712314942890381,0.116269806339704,0.446087720217009,-0.329817913877305,0.248304385668849,-0.748686896483079,0.099412551949066,0.365443754271396,-0.261707834415087,167,305,167,-0.342325109275396,-0.427034561769865,-0.257615656780927,87,0,0.8,0.00768866924031708,0.0876850571096186
"9148","bf0repSimBelow3",-1.03151002238819,0.0115688048057016,0.33334356623334,-0.321774761427639,0.274652553842121,-0.977211888860217,0.00274781387672091,0.266063935058371,-0.224794801959542,35,291,35,-0.16956906727364,-0.226512164694807,-0.112625969852474,87,0,0.8,0.0535968904661821,0.231510022388194
"9149","bfrep0SimAbove3",-1.72324203289994,-0.115508360993087,0.250731373415904,-0.366239734408992,0.476135855742575,-1.38694531153928,-0.0430975785449128,0.123633826978933,-0.192098136037284,11,291,6,-0.112456302583893,-0.160501510779191,-0.0644110943885954,87,0,0.8,0.852375851313211,0.923242032899938
"9150","BF01Below3",-1.04118026559126,0.0805826669142292,0.544198675318671,-0.463616008404442,0.362857642957274,-0.895801035185605,0.052896933026604,0.41662519985691,-0.353865560785347,40,306,40,-0.370867103491159,-0.491807723144401,-0.249926483837917,87,0,0.8,0.0581679205106696,0.241180265591258
"9151","bf10SimAbove3",-1.63965467316828,0.0572787923316635,0.412751445634459,-0.355472653302795,0.270289117323492,-0.96337047661389,0.0131667000198261,0.42,-0.327509319883446,8,306,8,-0.315306262215728,-0.50585541892836,-0.124757105503096,87,0,0.8,0.705019970173333,0.839654673168281
"9152","BF0PBelow3",-1.07347281751191,0.0444150532468267,0.484403104532366,-0.439988051285539,0.294139941742779,-0.928763254895528,0.0406081153064581,0.41662519985691,-0.376558068678241,42,306,42,-0.341186856065747,-0.457626992270795,-0.224746719860699,87,0,0.8,0.0747873819179025,0.27347281751191
"9153","BFP0Above3",-1.41286903663441,-0.0275344673700073,0.404430046783833,-0.43196451415384,0.495895792678202,-1.24375852646267,-0.028992262424206,0.20357088330861,-0.195822684037492,6,306,6,-0.31437324791251,-0.574509674616876,-0.0542368212081442,87,0,0.8,0.375608456065189,0.612869036634409
"9154","Overall",-0.980287660519479,0.00325834666341982,0.404449028552332,-0.401190681888912,0.265795313388364,-0.995188825945074,0.00228084389850572,0.342828254415394,-0.343769955349907,314,314,305,-0.375472011607375,-0.429002238390672,-0.321941784824078,88,1,0.3,0.462791301055066,0.680287660519479
"9155","StatisticalSignificance",-0.458950980724094,0.0706725780401679,0.298643824596975,-0.227971246556808,0.148632303920558,-0.783639338594086,0.0673073699136814,0.255412811882995,-0.199198660423203,15,309,15,-0.217705738453694,-0.293548880629693,-0.141862596277696,88,1,0.3,0.0252654142731512,0.158950980724094
"9156","Nonequivalence",-0.760571338972103,0.0685571321726351,0.395159501089594,-0.326602368916959,0.220218571851837,-0.862201745345511,0.0449606692994782,0.32,-0.264558934903634,77,305,77,-0.292948421325623,-0.362903143598965,-0.222993699052281,88,1,0.3,0.212125958282556,0.460571338972103
"9157","bf0repSimBelow3",-0.832331517123683,0.0285960977838745,0.33334356623334,-0.304747468449466,0.204412206351275,-0.945647395550372,0.0156362698912209,0.266063935058371,-0.251557675642239,35,291,35,-0.17137554469453,-0.244703728335034,-0.0980473610540264,88,1,0.3,0.283376844123202,0.532331517123683
"9158","bfrep0SimAbove3",-0.221979263281157,0.0483719170636297,0.250731373415904,-0.202359456352275,0.272491515893376,-0.882107473049472,0.0422398565914665,0.123633826978933,-0.110196425094246,11,291,6,-0.0925031631322189,-0.198344698233411,0.013338371968973,88,1,0.3,0.00608723535815105,0.0780207367188432
"9159","BF01Below3",-0.86814438812377,0.00852347135983496,0.544198675318671,-0.535675203958836,0.450080947697843,-0.978284396798681,0.00393679775603708,0.41662519985691,-0.430806076842384,40,306,40,-0.451496501174607,-0.637148177975434,-0.265844824373779,88,1,0.3,0.322788045756534,0.56814438812377
"9160","bf10SimAbove3",-0.521206750773046,-0.00589511395461804,0.412751445634459,-0.418646559589077,0.390284414076949,-1.00939575049355,0.000124000882997493,0.42,-0.444750678347263,8,306,8,-0.376005859404689,-0.709274291952597,-0.0427374268567803,88,1,0.3,0.0489324265875686,0.221206750773046
"9161","BF0PBelow3",-0.876797886437219,0.0177708406009803,0.484403104532366,-0.466632263931385,0.336166026826109,-0.97238542690805,0.0143067783815885,0.41662519985691,-0.425824913800678,42,306,42,-0.393173251903395,-0.580644659312421,-0.205701844494368,88,1,0.3,0.332695801798443,0.576797886437219
"9162","BFP0Above3",-0.202903888595779,0.0539685543920868,0.404430046783833,-0.350461492391746,0.43301200798886,-0.802156844681489,0.060643621023628,0.20357088330861,-0.159599476713073,6,306,6,-0.318292970035938,-0.683004905109026,0.0464189650371498,88,1,0.3,0.00942765484982095,0.0970961114042213
"9163","Overall",-0.182283122161895,0.316061194359563,0.404449028552332,-0.0883878341927692,0.223083727481984,-0.118681650891337,0.28536055929241,0.342828254415394,-0.0437167440885798,314,314,305,-0.0829964508689551,-0.109199011221626,-0.0567938905162844,89,0.1,0.1,0.00677051219270928,0.0822831221618947
"9164","StatisticalSignificance",-0.0057875244394816,0.382435528772109,0.407812061086691,-0.0253765323145821,0.138733532209717,-0.0564069002053812,0.335615611533633,0.354092528962243,-0.0202199466006142,248,307,247,-0.0336483644181611,-0.0668716385736304,-0.000425090262691781,89,0.1,0.1,0.00887599055124128,0.0942124755605184
"9165","Nonequivalence",-0.0519378208002823,0.368222289466461,0.416250458031832,-0.0480281685653711,0.170994345105175,-0.0907562073993003,0.328145296910279,0.36,-0.0271003056966105,265,305,265,-0.0418602189472174,-0.0669235924061238,-0.0167968454883111,89,0.1,0.1,0.00230997306942578,0.0480621791997177
"9166","bf0repSimBelow3",-0.283556149163265,0.257049112444862,0.33334356623334,-0.0762944537884781,0.338679977612159,-0.132364928524155,0.213847688196309,0.266063935058371,-0.0368088681510517,35,291,35,-0.0438012639180687,-0.0968769781088504,0.00927445027271297,89,0.1,0.1,0.0336928598956467,0.183556149163265
"9167","bfrep0SimAbove3",-1.00602008514557,-0.0720185411768547,0.250731373415904,-0.322749914592759,0.676988517426682,-0.661612100471396,0.0332263118552831,0.123633826978933,-0.0802727931516369,11,291,6,-0.0398594289270617,-0.190653652701725,0.110934794847601,89,0.1,0.1,0.820872394687177,0.906020085145565
"9168","BF01Below3",-0.221397613535303,0.357730775509403,0.544198675318671,-0.186467899809268,0.361725865906272,-0.283719440200129,0.272324402271702,0.41662519985691,-0.108330082836171,40,306,40,-0.130816778992345,-0.22149629078667,-0.0401372671980196,89,0.1,0.1,0.0147373805720668,0.121397613535303
"9169","bf10SimAbove3",0.142715110079122,0.213032664964581,0.412751445634459,-0.199718780669878,0.356013223814338,-0.34490448736297,0.17250601386177,0.42,-0.142660061594631,8,306,8,-0.199215627812826,-0.468673837984435,0.0702425823587822,89,0.1,0.1,0.0589106246607201,0.242715110079122
"9170","BF0PBelow3",-0.166637447692632,0.32526931175567,0.484403104532366,-0.159133792776696,0.391274845445675,-0.144401627702952,0.23251406503204,0.41662519985691,-0.0648080883630732,42,306,42,-0.119150288755026,-0.212019580737168,-0.026280996772884,89,0.1,0.1,0.00444054943498825,0.0666374476926319
"9171","BFP0Above3",-1.07474958810823,-0.0682863562559493,0.404430046783833,-0.472716403039782,0.707824627203505,-0.902383720030526,0.0509679523600853,0.20357088330861,-0.108827195605292,6,306,6,-0.374841615740295,-0.828074559584326,0.0783913281037368,89,0.1,0.1,0.950136759517156,0.974749588108226
"9172","Overall",-0.951199083012946,0.0255548029452523,0.404449028552332,-0.37889422560708,0.261072290696052,-0.993430240275633,0.00279042129770808,0.342828254415394,-0.322539372107144,314,314,305,-0.357310428628347,-0.410831837962675,-0.303789019294019,1,0.9,0.5,0.203580612511723,0.451199083012946
"9173","StatisticalSignificance",-0.481457061278609,0.214760050297085,0.398867722928259,-0.184107672631175,0.141453241916696,-0.480696016283255,0.190809916336368,0.309519604203112,-0.13411902138839,37,308,37,-0.155676473981852,-0.201533400661945,-0.109819547301758,1,0.9,0.5,0.000343840576425258,0.0185429387213909
"9174","Nonequivalence",-0.678661176954196,0.131468404469038,0.4120462444223,-0.280577839953261,0.219934283832457,-0.681308935062108,0.0761564429623016,0.309519604203112,-0.224156638403436,96,305,96,-0.279322517999614,-0.370344122909132,-0.188300913090096,1,0.9,0.5,0.0319198161506585,0.178661176954196
"9175","bf0repSimBelow3",-1.07343068013223,0.00100042326452167,0.33334356623334,-0.332343142968819,0.305747815996705,-1.03475003530672,-0.0108290476737984,0.266063935058371,-0.238426168328962,35,291,35,-0.181007529026156,-0.244496422909298,-0.117518635143014,1,0.9,0.5,0.328822744916917,0.573430680132235
"9176","bfrep0SimAbove3",-1.71141001898397,-0.126718756142948,0.250731373415904,-0.377450129558852,0.522615345854431,-1.48645725351687,-0.0391770798280858,0.123633826978933,-0.184908094249579,11,291,6,-0.116182476199037,-0.164227684386473,-0.0681372680116016,1,0.9,0.5,1.46751423409474,1.21141001898397
"9177","BF01Below3",-1.0330440075627,0.0562441573669471,0.544198675318671,-0.487954517951724,0.427640046063145,-1.01212746133328,-0.00385798711285763,0.41662519985691,-0.332276989076452,40,306,40,-0.428305369777193,-0.611156030662874,-0.245454708891512,1,0.9,0.5,0.284135913998506,0.533044007562702
"9178","bf10SimAbove3",-1.37854586493371,0.0413877397610657,0.412751445634459,-0.371363705873393,0.362281817883536,-1.06637121697407,-0.0251655380538309,0.42,-0.263804429851315,8,306,8,-0.342792258474314,-0.645960749371635,-0.0396237675769929,1,0.9,0.5,0.771842836792123,0.878545864933711
"9179","BF0PBelow3",-1.0477711014725,0.0460974628777004,0.484403104532366,-0.438305641654665,0.325985247699951,-1.01517353199869,-0.00589294147060172,0.41662519985691,-0.345981318895605,42,306,42,-0.367473909455625,-0.532328844058157,-0.202618974853094,1,0.9,0.5,0.300053179608396,0.5477711014725
"9180","BFP0Above3",-1.6856469959222,-0.132988088675282,0.404430046783833,-0.537418135459116,0.580969898086593,-1.48645725351687,-0.0559286105371238,0.20357088330861,-0.252951579239974,6,306,6,-0.456011906060067,-0.854390834026265,-0.057632978093869,1,0.9,0.5,1.40575879893933,1.1856469959222
"9181","Overall",-0.988012606501146,0.0117635279180658,0.404449028552332,-0.392685500634266,0.26148456277146,-0.966354322960549,0.00913801810858684,0.342828254415394,-0.33727428771217,314,314,305,-0.363189534655154,-0.411543523545667,-0.314835545764641,2,0.5,0.9,0.00774621890312548,0.0880126065011455
"9182","StatisticalSignificance",-0.750417506738048,0.0753059234333365,0.409351468882908,-0.334045545449572,0.243139128408492,-0.845224602538619,0.0565671956483484,0.335823554352566,-0.267236484737396,46,308,46,-0.305374380541783,-0.379826884443085,-0.23092187664048,2,0.5,0.9,0.0223749222904619,0.149582493261952
"9183","Nonequivalence",-0.739082880460769,0.0936270128014024,0.419885587641016,-0.326258574839614,0.253852743274884,-0.795203266162454,0.0833710123119652,0.317658866825999,-0.235523047399785,86,305,86,-0.313759874741424,-0.409680509730305,-0.217839239752543,2,0.5,0.9,0.0258943193608031,0.160917119539231
"9184","bf0repSimBelow3",-1.05771331562723,0.0383320168961854,0.33334356623334,-0.295011549337155,0.237075783196236,-0.860587342069164,0.0315827112635744,0.266063935058371,-0.233444365643337,35,291,35,-0.169936299337828,-0.217912897206143,-0.121959701469512,2,0.5,0.9,0.0248734899261357,0.157713315627234
"9185","bfrep0SimAbove3",-1.92244366248869,0.106342969850638,0.250731373415904,-0.144388403565267,0.136446182330549,-0.503251636156381,0.121238040305677,0.123633826978933,-0.172504301352598,11,291,6,-0.133483133801378,-0.221901344477442,-0.0450649231253141,2,0.5,0.9,1.04539104296329,1.02244366248869
"9186","BF01Below3",-1.12534041594041,0.0367456350146451,0.544198675318671,-0.507453040304026,0.401488282394962,-0.960110147248013,0.0328317053018339,0.41662519985691,-0.382266433775043,40,306,40,-0.423909259827373,-0.577323824556356,-0.270494695098391,2,0.5,0.9,0.050778303056195,0.225340415940406
"9187","bf10SimAbove3",-2.16175197649699,-0.00526442341250308,0.412751445634459,-0.418015869046962,0.300264631778672,-1.05544661656992,-0.0192706735585539,0.42,-0.404619971033678,8,306,8,-0.390592024726338,-0.650848760488478,-0.130335288964197,2,0.5,0.9,1.59201805019405,1.26175197649699
"9188","BF0PBelow3",-1.13644897860016,0.0298053668123076,0.484403104532366,-0.454597737720058,0.326984031768946,-0.934154205511349,0.0256058609657316,0.41662519985691,-0.383077904787126,42,306,42,-0.394013057142977,-0.550066698247335,-0.237959416038618,2,0.5,0.9,0.055908119481057,0.236448978600156
"9189","BFP0Above3",-2.18783755698716,0.0911049220471434,0.404430046783833,-0.31332512473669,0.329885281810547,-0.840819755250476,0.0755238968951942,0.20357088330861,-0.185848100150068,6,306,6,-0.31894632981178,-0.643332750809066,0.00544009118550565,2,0.5,0.9,1.65852557318666,1.28783755698716
"9190","Overall",-0.493269656568096,0.219627102338246,0.404449028552332,-0.184821926214087,0.253497526390257,-0.401898156807365,0.151767605704868,0.342828254415394,-0.14033710678287,314,314,305,-0.160942157900365,-0.187447055460019,-0.134437260340712,3,0.4,0.1,0.154661022777188,0.393269656568096
"9191","StatisticalSignificance",-0.0672510014970059,0.387453056755052,0.422138270996147,-0.034685214241095,0.133956326489373,-0.0975616090504986,0.317926199568393,0.344761515983107,-0.028256218010327,170,308,170,-0.0255154461560301,-0.0392510539455008,-0.0117798383665595,3,0.4,0.1,0.00107249690294911,0.0327489985029941
"9192","Nonequivalence",-0.179539186026218,0.344118799902201,0.429710609091457,-0.0855918091892557,0.186322664208153,-0.147852964020536,0.27237340592985,0.356534973899094,-0.0480684802975756,202,305,202,-0.0622572116128781,-0.0981878849332496,-0.0263265382925066,3,0.4,0.1,0.00632648211371334,0.0795391860262182
"9193","bf0repSimBelow3",-0.547122784614017,0.168980114688468,0.33334356623334,-0.164363451544873,0.23079194405695,-0.523250087259936,0.144399390314352,0.266063935058371,-0.123876047783663,35,291,35,-0.0804256895188128,-0.130815301309188,-0.0300360777284373,3,0.4,0.1,0.199918784520993,0.447122784614017
"9194","bfrep0SimAbove3",-1.05546171654972,0.105276036690205,0.250731373415904,-0.145455336725699,0.190737368857204,-0.545350545072227,0.10761711983731,0.123633826978933,-0.106342992397399,11,291,6,-0.0444394073554168,-0.125901203790496,0.0370223890796626,3,0.4,0.1,0.912907091792139,0.955461716549721
"9195","BF01Below3",-0.654162980970292,0.291863353859085,0.544198675318671,-0.252335321459587,0.349164098695608,-0.359826420436119,0.226586422765654,0.41662519985691,-0.154742745917817,40,306,40,-0.177763052610786,-0.272967691272787,-0.082558413948784,3,0.4,0.1,0.30709660947788,0.554162980970292
"9196","bf10SimAbove3",-1.29021554257594,0.252211938542588,0.412751445634459,-0.160539507091871,0.210741345006031,-0.613380062220308,0.0265811432466758,0.42,-0.0910434083420078,8,306,8,-0.166798422904596,-0.328670798143323,-0.00492604766586793,3,0.4,0.1,1.41661303778935,1.19021554257594
"9197","BF0PBelow3",-0.586616913566428,0.279787482144276,0.484403104532366,-0.20461562238809,0.302072852118136,-0.470820421030216,0.198108671462481,0.41662519985691,-0.131060052974849,42,306,42,-0.132909257367402,-0.225049807583025,-0.0407687071517792,3,0.4,0.1,0.236796020568916,0.486616913566428
"9198","BFP0Above3",-0.603943213551164,0.314267244989802,0.404430046783833,-0.0901628017940311,0.200335788446657,-0.0753716419104687,0.203145385312793,0.20357088330861,-0.0164736289576673,6,306,6,-0.00507474486228695,-0.0333465298032669,0.023197040078693,3,0.4,0.1,0.253958762484274,0.503943213551164
"9199","Overall",-0.405157858174803,0.238894549102154,0.404449028552332,-0.165554479450178,0.141495121662613,-0.414930705375358,0.206624779631692,0.342828254415394,-0.145088915077299,314,314,305,-0.140632461638548,-0.16469947351351,-0.116565449763585,4,0,0.4,2.66035009513772e-05,0.00515785817480252
"9200","StatisticalSignificance",-0.323935370377378,0.27340238476896,0.425370105568867,-0.151967720799906,0.139880107954329,-0.360555799205729,0.23098874449931,0.365443754271396,-0.129110858972098,247,306,246,-0.130232770502327,-0.162252864026215,-0.0982126769784389,4,0,0.4,0.00578582787962667,0.0760646296226221
"9201","Nonequivalence",-0.356038952396269,0.268050001572678,0.426123434197663,-0.158073432624985,0.145001977821816,-0.37442098488784,0.226023304424131,0.354092528962243,-0.132012808218183,263,305,263,-0.134360639434883,-0.162326186492654,-0.106395092377112,4,0,0.4,0.00193257370641747,0.0439610476037306
"9202","bf0repSimBelow3",-0.353502982312059,0.199515132430061,0.33334356623334,-0.13382843380328,0.137551550026002,-0.461747233120296,0.142033931774145,0.266063935058371,-0.124030003284227,35,291,35,-0.0983476704202186,-0.158285086488235,-0.0384102543522021,4,0,0.4,0.00216197265387266,0.0464970176879406
"9203","bfrep0SimAbove3",0.135621040263529,0.167328431610797,0.250731373415904,-0.083402941805107,0.143760120514067,-0.383920948208544,0.125891225586069,0.123633826978933,-0.0991336376187545,11,291,6,-0.0689467393899938,-0.203921576520793,0.0660280977408051,4,0,0.4,0.286889898772985,0.535621040263529
"9204","BF01Below3",-0.308441318852985,0.336293896575718,0.544198675318671,-0.207904778742953,0.224173069214335,-0.386448885868151,0.265652775378469,0.41662519985691,-0.167190560958377,40,306,40,-0.135961404234749,-0.220687442735968,-0.05123536573353,4,0,0.4,0.00838299209338074,0.0915586811470149
"9205","bf10SimAbove3",-0.136829060019285,0.204895470565656,0.412751445634459,-0.207855975068803,0.203735004658237,-0.41780447477102,0.117508777405146,0.42,-0.175457411811157,8,306,8,-0.104107410747805,-0.24018221837507,0.0319673968794591,4,0,0.4,0.069258943650333,0.263170939980715
"9206","BF0PBelow3",-0.326415585247202,0.306820543752092,0.484403104532366,-0.177582560780273,0.173990135840759,-0.444948847580152,0.216911054656595,0.41662519985691,-0.145425032584384,42,306,42,-0.137235213197195,-0.22455349497169,-0.0499169314227012,4,0,0.4,0.00541466609451174,0.0735844147527976
"9207","BFP0Above3",-0.0721617854388896,0.269250265369283,0.404430046783833,-0.13517978141455,0.130322970698455,-0.353420786987623,0.123918105438955,0.20357088330861,-0.12320103486534,6,306,6,-0.122055428367036,-0.22684054581563,-0.0172703109184428,4,0,0.4,0.107477894926617,0.32783821456111
"9208","Overall",-1.01342521486671,-0.00434030777860684,0.404449028552332,-0.408789336330939,0.267184993325996,-1.00278425768238,-0.00134387403236798,0.342828254415394,-0.357863551529458,314,314,305,-0.380822776124924,-0.438375643004186,-0.323269909245661,5,0.9,0.9,0.0128652793675593,0.11342521486671
"9209","StatisticalSignificance",-0.622139793368629,0.101713707702358,0.416439328068364,-0.314725620366006,0.215271137861687,-0.843206955360514,0.0606918070450892,0.388423099718296,-0.320228693627369,25,311,25,-0.290096956787761,-0.372329309875898,-0.207864603699625,5,0.9,0.9,0.0772062944292281,0.277860206631371
"9210","Nonequivalence",-0.789891224397523,0.0715677867104888,0.426992767683137,-0.355424980972648,0.247911250152292,-0.860172613546867,0.0437975938618479,0.35976814161682,-0.285539271111255,74,305,74,-0.403907970591983,-0.536248457448387,-0.271567483735579,5,0.9,0.9,0.0121239424646766,0.110108775602477
"9211","bf0repSimBelow3",-1.06230982785994,0.00386492565867442,0.33334356623334,-0.329478640574666,0.25769658592434,-0.992386035865914,0.00133028544491262,0.266063935058371,-0.257787144728851,35,291,35,-0.171514656071018,-0.250398810657635,-0.0926305014844012,5,0.9,0.9,0.0263444802199244,0.162309827859943
"9212","bfrep0SimAbove3",-1.24849368608432,0.0799287117512021,0.250731373415904,-0.170802661664702,0.160589842568674,-0.775678394295611,0.0425009762610499,0.123633826978933,-0.150891336090759,11,291,6,-0.0697273216835963,-0.117772529934965,-0.0216821134322278,5,0.9,0.9,0.121447849240637,0.348493686084321
"9213","BF01Below3",-1.01478795787942,-0.0110146283708041,0.544198675318671,-0.555213303689475,0.435550503698024,-1.00002595702195,0.0041308870746434,0.41662519985691,-0.422294985293275,40,306,40,-0.452611468218368,-0.596516806109403,-0.308706130327332,5,0.9,0.9,0.013176275274128,0.114787957879422
"9214","bf10SimAbove3",-1.10452715449323,-0.0567318319965311,0.412751445634459,-0.46948327763099,0.417135356716967,-1.14588887281445,-0.022618510563332,0.42,-0.448388908029068,8,306,8,-0.440411686724552,-0.729402248183966,-0.151421125265137,5,0.9,0.9,0.0418313569250963,0.204527154493227
"9215","BF0PBelow3",-1.0107614662722,-0.00653795831894959,0.484403104532366,-0.490941062851315,0.361769940306591,-0.988302095723407,0.00717534545866438,0.41662519985691,-0.402114157811966,42,306,42,-0.404159906327864,-0.566639368376466,-0.241680444279263,5,0.9,0.9,0.0122681024107676,0.1107614662722
"9216","BFP0Above3",-1.49745968025239,0.0516074155268161,0.404430046783833,-0.352822631257017,0.358894590641293,-1.02535306635633,0.000271172004179051,0.20357088330861,-0.256392619578071,6,306,6,-0.344325397838199,-0.70221468926257,0.013563893586172,5,0.9,0.9,0.356958069527287,0.597459680252389
"9217","Overall",-0.151116198866248,0.320076575032007,0.404449028552332,-0.0843724535203248,0.213344550213745,-0.112781502134666,0.283135083720894,0.342828254415394,-0.0347115899136334,314,314,305,-0.0572108226114651,-0.0762452141186103,-0.0381764311043198,6,0.1,0.1,0.00261286578653382,0.051116198866248
"9218","StatisticalSignificance",0.0104599151621056,0.38313820425896,0.403575657036707,-0.0204374527777469,0.121768598598323,-0.0514177370957428,0.326180335299422,0.342828254415394,-0.0161538522063222,255,306,254,-0.0164975397045191,-0.0336792752661997,0.000684195857161566,6,0.1,0.1,0.0122013928576196,0.110459915162106
"9219","Nonequivalence",-0.0247740353489422,0.371402577376621,0.409689679517148,-0.0382871021405274,0.159931186174903,-0.0633741408429167,0.319805464079445,0.342828254415394,-0.0198881887888787,265,305,265,-0.0243162558385921,-0.0397307168614672,-0.00890179481571708,6,0.1,0.1,0.00565894575768221,0.0752259646510579
"9220","bf0repSimBelow3",-0.00168374934234824,0.239721201372349,0.33334356623334,-0.0936223648609914,0.228627399216948,-0.136717601365025,0.202814696841722,0.266063935058371,-0.0399129443835866,35,291,35,-0.0137917990704328,-0.079034729319733,0.0514511311788674,6,0.1,0.1,0.00966608514337821,0.0983162506576518
"9221","bfrep0SimAbove3",1.0780326809938,0.262321420635884,0.250731373415904,0.0115900472199795,0.082973151840666,-0.107328424632765,0.168150684490088,0.123633826978933,-0.0249358785821929,11,291,6,0.0238239554088827,-0.0632484624872987,0.110896373305064,6,0.1,0.1,1.38776099748943,1.1780326809938
